RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,city,state_id,state_name,lat,lng,population,density,geometry
394873,283,Monroe,msa,MI,43.0,28.0,18.0,12.0,12.0,16.0,21.0,24.0,28.0,35.0,41.0,45.0,36.0,26.0,15.0,13.0,13.0,16.0,22.0,26.0,29.0,32.0,36.0,37.0,29.0,25.0,16.0,14.0,9.0,9.0,9.0,8.0,10.0,11.0,17.0,15.0,13.0,5.0,4.0,5.0,6.0,8.0,12.0,15.0,18.0,18.0,16.0,12.0,8.0,6.0,6.0,6.0,7.0,9.0,12.0,14.0,17.0,19.0,26.0,25.0,20.0,11.0,8.0,8.0,7.0,8.0,8.0,11.0,12.0,21.0,27.0,Monroe,MI,Michigan,41.9155,-83.3849,20400,870.7,POINT (-83.3849 41.9155)
395066,284,Santa Fe,msa,NM,66.0,49.0,28.0,26.0,18.0,19.0,24.0,31.0,36.0,46.0,55.0,50.0,36.0,19.0,15.0,16.0,20.0,26.0,28.0,29.0,31.0,38.0,44.0,36.0,23.0,13.0,14.0,15.0,14.0,12.0,11.0,10.0,11.0,12.0,13.0,13.0,11.0,8.0,7.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,5.0,6.0,6.0,9.0,11.0,12.0,13.0,14.0,18.0,,,29.0,15.0,10.0,8.0,8.0,10.0,13.0,13.0,16.0,23.0,34.0,Santa Fe,NM,New Mexico,35.6619,-105.9819,93165,647.7,POINT (-105.9819 35.6619)
394493,285,Concord,msa,NH,34.0,20.0,12.0,12.0,14.0,22.0,31.0,36.0,39.0,43.0,52.0,48.0,42.0,25.0,17.0,10.0,11.0,14.0,16.0,20.0,27.0,38.0,42.0,33.0,18.0,8.0,8.0,8.0,8.0,6.0,13.0,13.0,14.0,9.0,12.0,12.0,9.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,11.0,12.0,11.0,9.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,9.0,10.0,10.0,Concord,NH,New Hampshire,43.2305,-71.5595,44049,265.9,POINT (-71.5595 43.2305)
394314,286,Alexandria,msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,31.0,15.0,12.0,16.0,17.0,17.0,12.0,14.0,13.0,12.0,11.0,10.0,7.0,6.0,7.0,8.0,12.0,15.0,20.0,20.0,23.0,22.0,23.0,20.0,21.0,23.0,27.0,28.0,27.0,23.0,24.0,25.0,34.0,40.0,Alexandria,LA,Louisiana,31.2923,-92.4702,77109,611.6,POINT (-92.4702 31.2923)
395163,287,Traverse City,msa,MI,92.0,75.0,44.0,37.0,37.0,44.0,51.0,60.0,66.0,73.0,96.0,111.0,116.0,97.0,73.0,55.0,41.0,46.0,50.0,60.0,68.0,75.0,81.0,87.0,84.0,75.0,55.0,45.0,42.0,42.0,44.0,32.0,27.0,23.0,29.0,24.0,17.0,7.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,16.0,14.0,12.0,7.0,7.0,6.0,7.0,8.0,11.0,12.0,13.0,13.0,18.0,20.0,19.0,15.0,10.0,9.0,7.0,9.0,11.0,14.0,14.0,18.0,26.0,37.0,Traverse City,MI,Michigan,44.7546,-85.6038,15468,721.6,POINT (-85.6038 44.7546)
394359,288,Bangor,msa,ME,,,,,,,,,60.0,71.0,83.0,91.0,86.0,66.0,45.0,25.0,19.0,23.0,27.0,33.0,38.0,51.0,67.0,64.0,51.0,32.0,27.0,25.0,18.0,16.0,19.0,20.0,23.0,18.0,29.0,30.0,25.0,11.0,6.0,9.0,9.0,10.0,11.0,13.0,14.0,14.0,14.0,12.0,9.0,7.0,6.0,6.0,8.0,11.0,13.0,15.0,16.0,18.0,24.0,24.0,21.0,12.0,8.0,7.0,7.0,8.0,10.0,12.0,14.0,21.0,28.0,Bangor,ME,Maine,44.8323,-68.7906,31705,357.3,POINT (-68.7906 44.8323)
394685,289,Homosassa Springs,msa,FL,49.0,42.0,35.0,38.0,35.0,34.0,32.0,33.0,34.0,39.0,44.0,44.0,41.0,43.0,44.0,45.0,42.0,39.0,39.0,36.0,35.0,37.0,41.0,42.0,38.0,36.0,39.0,36.0,31.0,22.0,16.0,12.0,11.0,15.0,18.0,18.0,13.0,9.0,6.0,6.0,6.0,7.0,8.0,8.0,9.0,10.0,11.0,9.0,8.0,7.0,7.0,8.0,10.0,13.0,18.0,21.0,24.0,26.0,29.0,30.0,30.0,27.0,26.0,25.0,25.0,24.0,24.0,23.0,25.0,31.0,39.0,Homosassa Springs,FL,Florida,28.8119,-82.5392,15365,235.7,POINT (-82.5392 28.8119)
394662,290,Hanford,msa,CA,,,,,,,,,,49.0,52.0,42.0,38.0,30.0,22.0,21.0,22.0,23.0,19.0,20.0,22.0,27.0,30.0,29.0,23.0,21.0,16.0,14.0,11.0,10.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,10.0,14.0,14.0,18.0,15.0,14.0,8.0,9.0,11.0,12.0,15.0,18.0,20.0,20.0,25.0,30.0,30.0,25.0,19.0,17.0,12.0,9.0,9.0,10.0,12.0,16.0,20.0,21.0,Hanford,CA,California,36.3274,-119.6549,68122,1280.0,POINT (-119.6549 36.3274)
394723,291,Jefferson City,msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,13.0,6.0,6.0,6.0,8.0,9.0,10.0,13.0,16.0,17.0,16.0,13.0,12.0,8.0,7.0,6.0,6.0,7.0,9.0,12.0,12.0,14.0,15.0,20.0,17.0,14.0,7.0,7.0,7.0,8.0,9.0,9.0,8.0,8.0,11.0,11.0,Jefferson City,MO,Missouri,38.5676,-92.1759,42644,456.7,POINT (-92.1759 38.5676)
394598,292,Florence,msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,23.0,20.0,20.0,20.0,30.0,34.0,36.0,24.0,14.0,11.0,10.0,10.0,11.0,14.0,13.0,16.0,22.0,34.0,Florence,AL,Alabama,34.8303,-87.6655,81268,593.8,POINT (-87.6655 34.8303)
394537,293,Dothan,msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,23.0,19.0,12.0,11.0,9.0,10.0,11.0,13.0,12.0,16.0,12.0,12.0,8.0,8.0,8.0,7.0,11.0,16.0,18.0,21.0,18.0,18.0,17.0,16.0,21.0,19.0,20.0,15.0,13.0,14.0,16.0,15.0,19.0,23.0,30.0,28.0,Dothan,AL,Alabama,31.2336,-85.407,73037,303.8,POINT (-85.407 31.2336)
394802,294,London,msa,KY,83.0,64.0,57.0,38.0,40.0,53.0,54.0,53.0,43.0,59.0,78.0,98.0,82.0,66.0,43.0,38.0,39.0,43.0,47.0,48.0,51.0,55.0,53.0,64.0,56.0,57.0,44.0,38.0,31.0,19.0,21.0,15.0,19.0,22.0,23.0,20.0,13.0,9.0,8.0,8.0,10.0,11.0,15.0,16.0,22.0,20.0,26.0,19.0,16.0,8.0,8.0,9.0,13.0,16.0,23.0,24.0,38.0,46.0,53.0,42.0,30.0,23.0,17.0,19.0,23.0,25.0,30.0,29.0,34.0,36.0,40.0,London,KY,Kentucky,37.1175,-84.0767,7612,233.3,POINT (-84.0767 37.1175)
845167,296,Ottawa,msa,IL,85.0,65.0,44.0,30.0,29.0,30.0,37.0,41.0,51.0,54.0,68.0,76.0,69.0,49.0,29.0,25.0,29.0,34.0,38.0,43.0,53.0,58.0,68.0,76.0,78.0,65.0,49.0,36.0,29.0,20.0,18.0,18.0,23.0,24.0,33.0,34.0,34.0,22.0,11.0,8.0,8.0,9.0,10.0,12.0,15.0,20.0,27.0,30.0,23.0,14.0,8.0,8.0,9.0,12.0,15.0,19.0,19.0,25.0,28.0,27.0,18.0,12.0,10.0,9.0,8.0,9.0,10.0,12.0,13.0,22.0,27.0,Ottawa,IL,Illinois,41.3555,-88.8261,18708,485.0,POINT (-88.8261 41.3555)
395102,297,Sioux City,msa,IA,,,,,,,,,,,,,,,,,,,,,,,,69.0,55.0,61.0,47.0,44.0,34.0,26.0,19.0,18.0,15.0,18.0,26.0,27.0,19.0,8.0,7.0,7.0,8.0,11.0,12.0,16.0,16.0,24.0,24.0,23.0,15.0,10.0,8.0,7.0,9.0,12.0,17.0,16.0,15.0,21.0,25.0,24.0,21.0,17.0,16.0,10.0,12.0,11.0,11.0,13.0,17.0,24.0,30.0,Sioux City,IA,Iowa,42.4959,-96.3901,111361,564.5,POINT (-96.3901 42.4959)
395223,298,Wichita Falls,msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,24.0,21.0,19.0,21.0,19.0,21.0,22.0,25.0,29.0,32.0,32.0,28.0,28.0,25.0,22.0,15.0,14.0,15.0,17.0,20.0,20.0,27.0,29.0,48.0,72.0,70.0,51.0,22.0,23.0,24.0,25.0,27.0,28.0,33.0,38.0,45.0,Wichita Falls,TX,Texas,33.9072,-98.5291,102482,547.5,POINT (-98.5291 33.9072)
395152,299,Texarkana,msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,53.0,41.0,29.0,19.0,19.0,14.0,18.0,23.0,29.0,31.0,31.0,31.0,28.0,23.0,19.0,19.0,26.0,30.0,31.0,30.0,32.0,33.0,36.0,41.0,46.0,52.0,41.0,43.0,29.0,31.0,25.0,29.0,34.0,36.0,40.0,50.0,Texarkana,TX,Texas,33.45,-94.0847,79570,444.7,POINT (-94.0847 33.45)
395182,300,Valdosta,msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,Valdosta,GA,Georgia,30.8502,-83.2788,75919,593.0,POINT (-83.2788 30.8502)
394800,301,Logan,msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,14.0,9.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,6.0,6.0,6.0,8.0,11.0,19.0,25.0,33.0,37.0,41.0,47.0,41.0,36.0,24.0,23.0,25.0,27.0,32.0,30.0,35.0,41.0,49.0,48.0,Logan,UT,Utah,41.7399,-111.8422,121666,1142.4,POINT (-111.8422 41.7399)
394595,302,Flagstaff,msa,AZ,28.0,15.0,14.0,14.0,21.0,27.0,34.0,40.0,55.0,53.0,54.0,43.0,40.0,25.0,16.0,15.0,20.0,26.0,32.0,40.0,46.0,57.0,55.0,43.0,24.0,14.0,17.0,18.0,17.0,12.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,8.0,7.0,7.0,7.0,10.0,14.0,21.0,29.0,34.0,32.0,34.0,34.0,39.0,32.0,24.0,14.0,11.0,19.0,21.0,28.0,27.0,30.0,41.0,48.0,Flagstaff,AZ,Arizona,35.1872,-111.6194,80167,445.7,POINT (-111.6194 35.1872)
395036,303,Rocky Mount,msa,NC,74.0,55.0,36.0,32.0,33.0,41.0,43.0,48.0,45.0,45.0,50.0,52.0,49.0,39.0,33.0,31.0,27.0,25.0,22.0,24.0,50.0,57.0,57.0,32.0,25.0,25.0,24.0,22.0,15.0,10.0,8.0,6.0,7.0,8.0,10.0,8.0,8.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,9.0,8.0,9.0,9.0,7.0,6.0,7.0,6.0,7.0,8.0,10.0,12.0,15.0,,,,24.0,13.0,13.0,11.0,10.0,8.0,8.0,11.0,14.0,21.0,27.0,Rocky Mount,NC,North Carolina,35.9685,-77.804,54260,468.9,POINT (-77.804 35.9685)
395000,304,Pottsville,msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,48.0,25.0,18.0,19.0,16.0,17.0,12.0,17.0,16.0,13.0,8.0,7.0,7.0,8.0,10.0,11.0,12.0,12.0,12.0,14.0,13.0,12.0,9.0,8.0,8.0,9.0,11.0,14.0,15.0,15.0,14.0,18.0,17.0,17.0,12.0,11.0,9.0,9.0,10.0,11.0,12.0,13.0,17.0,18.0,Pottsville,PA,Pennsylvania,40.6798,-76.2091,13386,1240.7,POINT (-76.2091 40.6798)
394515,305,Dalton,msa,GA,60.0,45.0,33.0,27.0,25.0,20.0,22.0,31.0,40.0,49.0,55.0,54.0,51.0,39.0,36.0,33.0,36.0,42.0,41.0,42.0,42.0,54.0,60.0,60.0,48.0,40.0,35.0,32.0,27.0,21.0,17.0,15.0,11.0,12.0,17.0,16.0,16.0,9.0,9.0,7.0,8.0,8.0,9.0,10.0,13.0,13.0,18.0,18.0,16.0,11.0,10.0,11.0,12.0,16.0,20.0,24.0,27.0,33.0,41.0,43.0,33.0,20.0,10.0,11.0,13.0,16.0,18.0,17.0,17.0,22.0,33.0,Dalton,GA,Georgia,34.769,-84.972,68614,623.7,POINT (-84.972 34.769)
394783,306,Lebanon,msa,PA,32.0,23.0,20.0,21.0,22.0,22.0,22.0,22.0,27.0,24.0,25.0,25.0,23.0,19.0,12.0,12.0,15.0,21.0,20.0,24.0,23.0,30.0,28.0,26.0,17.0,14.0,15.0,15.0,14.0,10.0,14.0,12.0,11.0,8.0,8.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,Lebanon,PA,Pennsylvania,40.3412,-76.4228,78147,2471.8,POINT (-76.4228 40.3412)
394880,307,Morristown,msa,TN,48.0,39.0,24.0,23.0,22.0,25.0,29.0,35.0,42.0,39.0,51.0,54.0,54.0,33.0,21.0,17.0,20.0,24.0,26.0,29.0,33.0,40.0,45.0,39.0,29.0,20.0,21.0,21.0,18.0,14.0,13.0,12.0,11.0,11.0,13.0,11.0,9.0,6.0,6.0,6.0,8.0,8.0,8.0,9.0,11.0,16.0,18.0,15.0,10.0,7.0,8.0,10.0,11.0,13.0,15.0,16.0,20.0,24.0,34.0,30.0,25.0,14.0,14.0,14.0,14.0,15.0,11.0,12.0,14.0,20.0,23.0,Morristown,TN,Tennessee,36.2043,-83.3001,66220,426.6,POINT (-83.3001 36.2043)
395232,308,Winchester,msa,VA,56.0,35.0,34.0,27.0,25.0,25.0,29.0,34.0,33.0,38.0,43.0,43.0,35.0,23.0,20.0,20.0,21.0,23.0,28.0,32.0,38.0,41.0,45.0,37.0,26.0,15.0,15.0,15.0,13.0,10.0,11.0,10.0,10.0,8.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,10.0,9.0,7.0,6.0,6.0,6.0,9.0,11.0,14.0,15.0,18.0,25.0,27.0,24.0,15.0,9.0,7.0,7.0,8.0,9.0,10.0,12.0,17.0,28.0,31.0,Winchester,VA,Virginia,39.1735,-78.1746,86813,1180.3,POINT (-78.1746 39.1735)
394879,310,Morgantown,msa,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,47.0,30.0,13.0,7.0,7.0,9.0,11.0,15.0,17.0,21.0,27.0,30.0,Morgantown,WV,West Virginia,39.6383,-79.9464,81912,1146.2,POINT (-79.9464 39.6383)
394756,311,La Crosse,msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,18.0,10.0,9.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,11.0,10.0,9.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,11.0,14.0,13.0,12.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,12.0,16.0,La Crosse,WI,Wisconsin,43.8241,-91.2268,94627,925.7,POINT (-91.2268 43.8241)
394900,312,Napa,msa,CA,17.0,15.0,14.0,15.0,17.0,23.0,22.0,26.0,24.0,43.0,50.0,51.0,37.0,26.0,20.0,18.0,21.0,23.0,27.0,31.0,38.0,35.0,39.0,29.0,23.0,14.0,21.0,30.0,36.0,38.0,30.0,23.0,14.0,16.0,16.0,17.0,15.0,13.0,12.0,10.0,10.0,11.0,13.0,14.0,15.0,18.0,19.0,17.0,13.0,9.0,10.0,12.0,14.0,16.0,16.0,17.0,23.0,36.0,43.0,36.0,22.0,17.0,16.0,16.0,15.0,23.0,24.0,26.0,27.0,38.0,48.0,Napa,CA,California,38.2975,-122.301,84703,1696.1,POINT (-122.301 38.2975)
395013,313,Rapid City,msa,SD,42.0,30.0,20.0,19.0,22.0,23.0,25.0,27.0,37.0,49.0,53.0,44.0,33.0,23.0,21.0,18.0,20.0,17.0,17.0,17.0,27.0,32.0,35.0,28.0,22.0,17.0,16.0,21.0,20.0,18.0,13.0,12.0,9.0,8.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,8.0,10.0,12.0,18.0,25.0,,23.0,14.0,8.0,7.0,7.0,8.0,10.0,12.0,13.0,19.0,25.0,28.0,Rapid City,SD,South Dakota,44.0716,-103.2204,87826,530.3,POINT (-103.2204 44.0716)
395139,314,Sumter,msa,SC,84.0,64.0,46.0,39.0,37.0,37.0,30.0,31.0,34.0,53.0,64.0,59.0,46.0,36.0,39.0,34.0,30.0,25.0,25.0,25.0,30.0,36.0,41.0,42.0,34.0,31.0,27.0,25.0,18.0,12.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,9.0,10.0,10.0,8.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,13.0,15.0,21.0,25.0,27.0,22.0,16.0,12.0,13.0,13.0,12.0,13.0,14.0,17.0,15.0,20.0,Sumter,SC,South Carolina,33.9392,-80.393,71234,505.8,POINT (-80.393 33.9392)
395117,316,Springfield,msa,OH,43.0,34.0,17.0,15.0,16.0,19.0,20.0,21.0,25.0,33.0,48.0,47.0,37.0,17.0,10.0,10.0,9.0,10.0,12.0,15.0,19.0,24.0,34.0,33.0,28.0,17.0,13.0,10.0,6.0,5.0,6.0,7.0,7.0,7.0,10.0,8.0,7.0,4.0,3.0,4.0,4.0,6.0,7.0,9.0,9.0,12.0,11.0,10.0,5.0,4.0,4.0,4.0,6.0,7.0,8.0,8.0,10.0,13.0,18.0,18.0,15.0,8.0,5.0,4.0,4.0,5.0,5.0,7.0,9.0,13.0,15.0,Springfield,OH,Ohio,39.93,-83.7959,81620,865.6,POINT (-83.7959 39.93)
394668,317,Harrisonburg,msa,VA,44.0,27.0,13.0,17.0,17.0,20.0,23.0,26.0,27.0,38.0,49.0,55.0,43.0,28.0,16.0,11.0,13.0,16.0,18.0,20.0,27.0,27.0,30.0,22.0,18.0,12.0,11.0,12.0,11.0,10.0,9.0,7.0,8.0,9.0,11.0,10.0,7.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,9.0,9.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,11.0,12.0,13.0,11.0,11.0,9.0,8.0,7.0,6.0,7.0,7.0,9.0,12.0,14.0,17.0,25.0,Harrisonburg,VA,Virginia,38.4362,-78.8735,73160,1153.3,POINT (-78.8735 38.4362)
394368,318,Battle Creek,msa,MI,52.0,37.0,18.0,19.0,19.0,23.0,24.0,26.0,33.0,37.0,46.0,54.0,48.0,36.0,18.0,15.0,16.0,19.0,20.0,28.0,29.0,35.0,36.0,38.0,38.0,32.0,28.0,23.0,15.0,12.0,7.0,8.0,8.0,10.0,13.0,13.0,11.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,9.0,10.0,11.0,9.0,7.0,5.0,5.0,6.0,7.0,9.0,10.0,11.0,12.0,19.0,26.0,25.0,19.0,10.0,8.0,6.0,6.0,6.0,8.0,9.0,11.0,12.0,20.0,Battle Creek,MI,Michigan,42.2985,-85.2296,78338,475.7,POINT (-85.2296 42.2985)
395094,319,Sherman,msa,TX,,,,,40.0,31.0,27.0,40.0,47.0,55.0,56.0,50.0,42.0,35.0,36.0,39.0,39.0,39.0,42.0,44.0,47.0,52.0,62.0,66.0,59.0,45.0,39.0,37.0,36.0,32.0,32.0,32.0,34.0,34.0,36.0,31.0,28.0,21.0,19.0,16.0,16.0,17.0,20.0,22.0,22.0,22.0,21.0,20.0,16.0,11.0,8.0,8.0,10.0,13.0,17.0,20.0,24.0,25.0,31.0,33.0,31.0,23.0,18.0,17.0,19.0,24.0,29.0,28.0,32.0,35.0,44.0,Sherman,TX,Texas,33.6273,-96.6221,69880,367.9,POINT (-96.6221 33.6273)
394821,320,Manhattan,msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,17.0,9.0,8.0,9.0,9.0,13.0,17.0,20.0,22.0,22.0,31.0,Manhattan,KS,Kansas,39.1886,-96.6048,54287,1048.6,POINT (-96.6048 39.1886)
394442,321,Carbondale,msa,IL,,,,,,,,,,,,,,,,,,,,,85.0,96.0,96.0,88.0,74.0,69.0,55.0,57.0,45.0,44.0,39.0,34.0,28.0,33.0,30.0,26.0,17.0,17.0,15.0,14.0,13.0,13.0,13.0,17.0,20.0,22.0,22.0,22.0,18.0,14.0,11.0,11.0,12.0,13.0,16.0,18.0,23.0,29.0,38.0,38.0,32.0,20.0,15.0,14.0,13.0,14.0,12.0,16.0,16.0,20.0,20.0,Carbondale,IL,Illinois,37.7221,-89.2237,22039,488.4,POINT (-89.2237 37.7221)
394727,322,Johnstown,msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,48.0,35.0,28.0,15.0,14.0,8.0,10.0,12.0,13.0,17.0,21.0,23.0,17.0,12.0,8.0,8.0,6.0,9.0,10.0,11.0,11.0,13.0,17.0,22.0,24.0,19.0,12.0,8.0,7.0,6.0,11.0,12.0,15.0,13.0,18.0,20.0,Johnstown,PA,Pennsylvania,40.326,-78.9194,18429,1199.8,POINT (-78.9194 40.326)
394728,323,Jonesboro,msa,AR,65.0,51.0,38.0,33.0,29.0,31.0,45.0,49.0,66.0,70.0,67.0,62.0,53.0,51.0,39.0,35.0,33.0,35.0,34.0,43.0,51.0,68.0,68.0,68.0,56.0,50.0,37.0,29.0,25.0,22.0,21.0,18.0,20.0,23.0,24.0,23.0,16.0,12.0,7.0,6.0,7.0,8.0,11.0,12.0,14.0,13.0,13.0,13.0,10.0,10.0,8.0,10.0,13.0,16.0,18.0,17.0,20.0,24.0,40.0,43.0,37.0,23.0,20.0,28.0,28.0,27.0,22.0,21.0,24.0,36.0,45.0,Jonesboro,AR,Arkansas,35.8212,-90.6791,78379,377.4,POINT (-90.6791 35.8212)
394390,324,Bismarck,msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,23.0,17.0,15.0,9.0,12.0,14.0,14.0,18.0,25.0,30.0,23.0,14.0,6.0,5.0,4.0,5.0,8.0,12.0,17.0,24.0,30.0,38.0,33.0,26.0,14.0,11.0,8.0,8.0,9.0,13.0,18.0,22.0,25.0,35.0,Bismarck,ND,North Dakota,46.8143,-100.7694,99433,820.3,POINT (-100.7694 46.8143)
394661,325,Hammond,msa,LA,65.0,51.0,45.0,35.0,37.0,38.0,39.0,40.0,49.0,63.0,77.0,74.0,61.0,50.0,50.0,49.0,48.0,41.0,51.0,55.0,57.0,57.0,52.0,54.0,50.0,49.0,47.0,39.0,28.0,17.0,21.0,20.0,20.0,15.0,20.0,18.0,13.0,6.0,6.0,5.0,5.0,5.0,11.0,12.0,13.0,10.0,9.0,7.0,6.0,6.0,6.0,7.0,9.0,12.0,14.0,19.0,24.0,23.0,33.0,31.0,36.0,25.0,27.0,29.0,26.0,25.0,24.0,29.0,36.0,41.0,48.0,Hammond,LA,Louisiana,30.5061,-90.4563,76032,548.3,POINT (-90.4563 30.5061)
394983,326,Pittsfield,msa,MA,95.0,79.0,49.0,30.0,23.0,28.0,37.0,45.0,60.0,70.0,87.0,88.0,79.0,62.0,43.0,36.0,34.0,43.0,50.0,54.0,65.0,73.0,87.0,78.0,64.0,44.0,32.0,29.0,27.0,28.0,29.0,28.0,33.0,41.0,47.0,50.0,38.0,27.0,14.0,12.0,13.0,15.0,18.0,22.0,25.0,30.0,35.0,33.0,24.0,13.0,12.0,13.0,15.0,19.0,23.0,26.0,27.0,26.0,31.0,27.0,28.0,20.0,20.0,17.0,17.0,19.0,21.0,24.0,24.0,30.0,36.0,Pittsfield,MA,Massachusetts,42.4517,-73.2605,43730,417.2,POINT (-73.2605 42.4517)
394890,327,Mount Vernon,msa,WA,18.0,9.0,9.0,9.0,11.0,12.0,15.0,21.0,27.0,36.0,38.0,35.0,23.0,15.0,11.0,11.0,12.0,15.0,18.0,19.0,22.0,23.0,20.0,13.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,10.0,,,,,30.0,26.0,19.0,10.0,8.0,8.0,10.0,11.0,12.0,14.0,17.0,17.0,26.0,Mount Vernon,WA,Washington,48.4203,-122.3115,66896,1102.6,POINT (-122.3115 48.4203)
394719,328,Jamestown,msa,NY,90.0,84.0,67.0,59.0,50.0,45.0,50.0,56.0,69.0,76.0,92.0,100.0,94.0,72.0,51.0,42.0,42.0,46.0,52.0,64.0,74.0,84.0,85.0,79.0,67.0,68.0,65.0,64.0,47.0,37.0,33.0,32.0,37.0,41.0,44.0,39.0,28.0,16.0,9.0,7.0,8.0,9.0,11.0,14.0,16.0,24.0,29.0,29.0,20.0,11.0,9.0,9.0,10.0,12.0,15.0,16.0,20.0,21.0,29.0,25.0,23.0,13.0,11.0,10.0,11.0,12.0,13.0,13.0,15.0,18.0,19.0,Jamestown,NY,New York,42.0976,-79.2367,28679,1244.2,POINT (-79.2367 42.0976)
395153,329,The Villages,msa,FL,48.0,39.0,38.0,36.0,35.0,35.0,38.0,35.0,33.0,30.0,45.0,41.0,41.0,30.0,36.0,36.0,40.0,37.0,36.0,32.0,29.0,28.0,26.0,25.0,23.0,25.0,31.0,32.0,31.0,27.0,28.0,30.0,34.0,36.0,38.0,34.0,27.0,20.0,12.0,8.0,6.0,5.0,5.0,8.0,8.0,10.0,8.0,7.0,6.0,7.0,9.0,12.0,14.0,20.0,21.0,22.0,24.0,34.0,43.0,44.0,39.0,35.0,39.0,34.0,32.0,27.0,29.0,29.0,29.0,32.0,37.0,The Villages,FL,Florida,28.9034,-81.9887,79108,935.5,POINT (-81.9887 28.9034)
